wandb_project,wandb_group,wandb_name,seed,weights,embed_dim,lamda,test_clf_acc,test_triplet_acc,test_1nn_acc,h2h_50,h2h_512,NINO_ds_acc_k=1,rNINO_ds_acc_k=1,NIFO_ds_acc_k=1,NINO_ds_acc_k=3,rNINO_ds_acc_k=3,NIFO_ds_acc_k=3,NINO_ds_acc_k=5,rNINO_ds_acc_k=5,NIFO_ds_acc_k=5,NINO_ds_acc,rNINO_ds_acc,NIFO_ds_acc,NI_h2h,NO_h2h
wv_3d_linear_noisy,align=0.97_p=0.5,MTL0.8,2,"[128, 1, 0, 0]",512,0.8,0.97738695,0.67185414,0.984924623115578,,,,,,,,,,,,0.9447236180904522,0.9472361809045228,0.9371859296482412,0.525963149078727,0.4497487437185929
wv_3d_linear_noisy,align=0.97_p=0.4,TN,2,"[128, 1, 0, 0]",512,0.0,0.49748743,0.5535,0.9472361809045228,,,,,,,,,,,,0.8417085427135679,0.8417085427135679,0.9472361809045228,0.5933835845896147,0.8978224455611391
wv_3d_linear_noisy,align=0.97_p=0.6,MTL0.5,1,"[128, 1, 0, 0]",512,0.5,0.9698492,0.6606981,0.9824120603015076,,,,,,,,,,,,0.9472361809045228,0.949748743718593,0.9522613065326632,0.5247068676716918,0.5908710217755444
wv_3d_linear_noisy,align=0.97_p=0.6,TN,1,"[128, 1, 0, 0]",512,0.0,0.5025126,0.6795104,0.9899497487437184,,,,,,,,,,,,0.964824120603015,0.964824120603015,0.964824120603015,0.5201005025125628,0.2889447236180905
wv_3d_linear_noisy,align=0.97_p=0.6,MTL0.2,1,"[128, 1, 0, 0]",512,0.2,0.9472362,0.5006667,0.9824120603015076,,,,,,,,,,,,0.864321608040201,0.8618090452261307,0.8894472361809045,0.4970686767169179,0.4380234505862647
wv_3d_linear_noisy,align=0.97_p=0.6,MTL0.8,1,"[128, 1, 0, 0]",512,0.8,0.9849246,0.67837715,0.984924623115578,,,,,,,,,,,,0.9522613065326632,0.9522613065326632,0.9522613065326632,0.5364321608040201,0.4539363484087102
wv_3d_linear_noisy,align=0.97_p=0.7,TN,0,"[128, 1, 0, 0]",512,0.0,0.5025126,0.65003514,0.9874371859296482,,,,,,,,,,,,0.9271356783919598,0.9271356783919598,0.9221105527638191,0.4736180904522613,0.3421273031825795
wv_3d_linear_noisy,align=0.97_p=0.7,MTL0.5,0,"[128, 1, 0, 0]",512,0.5,0.98241204,0.6624502,0.9899497487437184,,,,,,,,,,,,0.9547738693467336,0.9547738693467336,0.949748743718593,0.4748743718592965,0.4057788944723619
wv_3d_linear_noisy,align=0.97_p=0.4,MTL0.2,2,"[128, 1, 0, 0]",512,0.2,0.93467337,0.54566664,0.9698492462311558,,,,,,,,,,,,0.8266331658291457,0.8165829145728644,0.9346733668341708,0.5908710217755444,0.8500837520938024
wv_3d_linear_noisy,align=0.97_p=0.7,MTL0.8,0,"[128, 1, 0, 0]",512,0.8,0.9874372,0.6598735,0.9949748743718592,,,,,,,,,,,,0.9522613065326632,0.9522613065326632,0.957286432160804,0.4731993299832496,0.2818257956448911
wv_3d_linear_noisy,align=0.97_p=0.6,MTL0.2,2,"[128, 1, 0, 0]",512,0.2,0.97738695,0.65752494,0.9874371859296482,,,,,,,,,,,,0.9447236180904522,0.9396984924623116,0.942211055276382,0.4828308207705192,0.3509212730318258
wv_3d_linear_noisy,align=0.97_p=0.7,MTL0.2,1,"[128, 1, 0, 0]",512,0.2,0.98994976,0.66010773,0.9874371859296482,,,,,,,,,,,,0.9673366834170856,0.964824120603015,0.9271356783919598,0.4798994974874371,0.1210217755443886
wv_3d_linear_noisy,align=0.97_p=0.6,MTL0.8,1,"[128, 1, 0, 0]",512,0.8,0.9874372,0.49633333,0.9899497487437184,,,,,,,,,,,,0.8994974874371859,0.8994974874371859,0.949748743718593,0.5527638190954773,0.4610552763819096
wv_3d_linear_noisy,align=0.97_p=0.6,TN,1,"[128, 1, 0, 0]",512,0.0,0.5025126,0.48883334,0.8793969849246231,,,,,,,,,,,,0.8919597989949749,0.8919597989949749,0.8417085427135679,0.4300670016750418,0.4589614740368509
wv_3d_linear_noisy,align=0.97_p=0.5,TN,2,"[128, 1, 0, 0]",512,0.0,0.49748743,0.5045,0.9623115577889448,,,,,,,,,,,,0.8894472361809045,0.8894472361809045,0.9673366834170856,0.5615577889447235,0.7353433835845896
wv_3d_linear_noisy,align=0.97_p=0.5,MTL0.8,2,"[128, 1, 0, 0]",512,0.8,0.98994976,0.49966666,0.9899497487437184,,,,,,,,,,,,0.9673366834170856,0.9673366834170856,0.9547738693467336,0.5351758793969849,0.3324958123953099
wv_3d_linear_noisy,align=0.97_p=0.8,TN,0,"[128, 1, 0, 0]",512,0.0,0.5025126,0.6834327,0.9798994974874372,,,,,,,,,,,,0.942211055276382,0.942211055276382,0.942211055276382,0.4807370184254607,0.4183417085427136
wv_3d_linear_noisy,align=0.97_p=0.7,MTL0.5,0,"[128, 1, 0, 0]",512,0.5,0.96733665,0.49416667,0.9798994974874372,,,,,,,,,,,,0.9547738693467336,0.9547738693467336,0.871859296482412,0.4275544388609715,0.2793132328308207
wv_3d_linear_noisy,align=0.97_p=0.7,MTL0.2,0,"[128, 1, 0, 0]",512,0.2,0.93718594,0.49116665,0.9522613065326632,,,,,,,,,,,,0.9371859296482412,0.9346733668341708,0.8618090452261307,0.4208542713567839,0.3320770519262981
wv_3d_linear_noisy,align=0.97_p=0.7,TN,0,"[128, 1, 0, 0]",512,0.0,0.5025126,0.5118333,0.871859296482412,,,,,,,,,,,,0.8844221105527639,0.8844221105527639,0.871859296482412,0.407035175879397,0.397822445561139
wv_3d_linear_noisy,align=0.97_p=0.8,MTL0.2,0,"[128, 1, 0, 0]",512,0.2,0.9849246,0.6829559,0.984924623115578,,,,,,,,,,,,0.957286432160804,0.9547738693467336,0.9120603015075376,0.461892797319933,0.2336683417085427
wv_3d_linear_noisy,align=0.97_p=0.6,TN,2,"[128, 1, 0, 0]",512,0.0,0.49748743,0.669311,0.984924623115578,,,,,,,,,,,,0.8994974874371859,0.8994974874371859,0.9597989949748744,0.516750418760469,0.6721105527638191
wv_3d_linear_noisy,align=0.97_p=0.8,MTL0.5,0,"[128, 1, 0, 0]",512,0.5,0.98241204,0.6879619,0.984924623115578,,,,,,,,,,,,0.9597989949748744,0.9597989949748744,0.8869346733668342,0.460217755443886,0.2989949748743719
wv_3d_linear_noisy,align=0.97_p=0.6,MTL0.2,2,"[128, 1, 0, 0]",512,0.2,0.8743719,0.51566666,0.9723618090452262,,,,,,,,,,,,0.9371859296482412,0.9195979899497488,0.9045226130653268,0.461892797319933,0.3953098827470687
wv_3d_linear_noisy,align=0.97_p=0.5,MTL0.2,2,"[128, 1, 0, 0]",512,0.2,0.93718594,0.51016665,0.9723618090452262,,,,,,,,,,,,0.864321608040201,0.8542713567839196,0.9271356783919598,0.4610552763819095,0.6804857621440537
wv_3d_linear_noisy,align=0.97_p=0.8,MTL0.8,0,"[128, 1, 0, 0]",512,0.8,0.9798995,0.6831943,0.9824120603015076,,,,,,,,,,,,0.9547738693467336,0.9547738693467336,0.9321608040201004,0.4945561139028475,0.3056951423785595
wv_3d_linear_noisy,align=0.97_p=0.5,MTL0.5,2,"[128, 1, 0, 0]",512,0.5,0.98241204,0.5031667,0.9874371859296482,,,,,,,,,,,,0.8894472361809045,0.8919597989949749,0.957286432160804,0.5527638190954773,0.5071189279731994
wv_3d_linear_noisy,align=0.97_p=0.6,MTL0.5,2,"[128, 1, 0, 0]",512,0.5,0.9849246,0.67044425,0.9874371859296482,,,,,,,,,,,,0.9321608040201004,0.9346733668341708,0.9698492462311558,0.5234505862646567,0.3634840871021775
wv_3d_linear_noisy,align=0.97_p=0.6,MTL0.5,1,"[128, 1, 0, 0]",512,0.5,0.98241204,0.49333334,0.9798994974874372,,,,,,,,,,,,0.8793969849246231,0.8793969849246231,0.942211055276382,0.4794807370184255,0.4945561139028475
wv_3d_linear_noisy,align=0.97_p=0.7,MTL0.8,0,"[128, 1, 0, 0]",512,0.8,0.9849246,0.48,0.9899497487437184,,,,,,,,,,,,0.9623115577889448,0.9623115577889448,0.9271356783919598,0.448073701842546,0.25
wv_3d_linear_noisy,align=0.97_p=0.6,MTL0.8,2,"[128, 1, 0, 0]",512,0.8,0.98994976,0.6681777,0.9899497487437184,,,,,,,,,,,,0.9597989949748744,0.9597989949748744,0.957286432160804,0.4983249581239531,0.1955611390284757
wv_3d_linear_noisy,align=0.97_p=0.7,MTL0.2,2,"[128, 1, 0, 0]",512,0.2,0.99246234,0.6673694,0.992462311557789,,,,,,,,,,,,0.9673366834170856,0.9673366834170856,0.9095477386934674,0.440536013400335,0.3371021775544389
wv_3d_linear_noisy,align=0.97_p=0.7,TN,1,"[128, 1, 0, 0]",512,0.0,0.5025126,0.65261185,0.9899497487437184,,,,,,,,,,,,0.9396984924623116,0.9396984924623116,0.9195979899497488,0.4610552763819095,0.4279731993299833
wv_3d_linear_noisy,align=0.97_p=0.7,MTL0.5,1,"[128, 1, 0, 0]",512,0.5,0.99497485,0.66854066,0.992462311557789,,,,,,,,,,,,0.9296482412060302,0.9296482412060302,0.9271356783919598,0.5079564489112228,0.5125628140703519
wv_3d_linear_noisy,align=0.97_p=0.6,MTL0.8,2,"[128, 1, 0, 0]",512,0.8,0.9874372,0.504,0.984924623115578,,,,,,,,,,,,0.9371859296482412,0.9371859296482412,0.9547738693467336,0.4958123953098827,0.3153266331658291
wv_3d_linear_noisy,align=0.97_p=0.6,TN,2,"[128, 1, 0, 0]",512,0.0,0.49748743,0.49333334,0.914572864321608,,,,,,,,,,,,0.9221105527638191,0.9221105527638191,0.8844221105527639,0.474036850921273,0.4082914572864322
wv_3d_linear_noisy,align=0.97_p=0.7,MTL0.8,1,"[128, 1, 0, 0]",512,0.8,0.99497485,0.6650269,0.992462311557789,,,,,,,,,,,,0.9045226130653268,0.9045226130653268,0.8894472361809045,0.4727805695142379,0.4673366834170854
wv_3d_linear_noisy,align=0.97_p=0.8,TN,1,"[128, 1, 0, 0]",512,0.0,0.5025126,0.6774732,0.9899497487437184,,,,,,,,,,,,0.9246231155778896,0.9246231155778896,0.9321608040201004,0.460217755443886,0.3994974874371859
wv_3d_linear_noisy,align=0.97_p=0.8,MTL0.2,0,"[128, 1, 0, 0]",512,0.2,0.9045226,0.5248333,0.9522613065326632,,,,,,,,,,,,0.942211055276382,0.9371859296482412,0.8944723618090452,0.4585427135678392,0.3509212730318258
wv_3d_linear_noisy,align=0.97_p=0.8,TN,0,"[128, 1, 0, 0]",512,0.0,0.5025126,0.5365,0.8542713567839196,,,,,,,,,,,,0.9095477386934674,0.9095477386934674,0.8894472361809045,0.4229480737018425,0.4187604690117252
wv_3d_linear_noisy,align=0.97_p=0.8,MTL0.5,0,"[128, 1, 0, 0]",512,0.5,0.9849246,0.49166667,0.984924623115578,,,,,,,,,,,,0.9271356783919598,0.9221105527638191,0.9195979899497488,0.4849246231155779,0.2843383584589614
wv_3d_linear_noisy,align=0.97_p=0.8,MTL0.2,1,"[128, 1, 0, 0]",512,0.2,0.9874372,0.6870084,0.9874371859296482,,,,,,,,,,,,0.9748743718592964,0.9748743718592964,0.907035175879397,0.4635678391959799,0.1549413735343383
wv_3d_linear_noisy,align=0.97_p=0.8,MTL0.5,1,"[128, 1, 0, 0]",512,0.5,0.9849246,0.6843862,0.984924623115578,,,,,,,,,,,,0.9296482412060302,0.9296482412060302,0.9246231155778896,0.4983249581239531,0.4447236180904522
wv_3d_linear_noisy,align=0.97_p=0.7,TN,1,"[128, 1, 0, 0]",512,0.0,0.5025126,0.498,0.8994974874371859,,,,,,,,,,,,0.8768844221105527,0.8768844221105527,0.8768844221105527,0.4007537688442211,0.397822445561139
wv_3d_linear_noisy,align=0.97_p=0.8,MTL0.8,1,"[128, 1, 0, 0]",512,0.8,0.98994976,0.6808105,0.9899497487437184,,,,,,,,,,,,0.964824120603015,0.964824120603015,0.9120603015075376,0.466499162479062,0.1499162479061976
wv_3d_linear_noisy,align=0.97_p=0.8,MTL0.8,0,"[128, 1, 0, 0]",512,0.8,0.9874372,0.4865,0.984924623115578,,,,,,,,,,,,0.9447236180904522,0.9472361809045228,0.9271356783919598,0.493718592964824,0.2763819095477387
wv_3d_linear_noisy,align=0.97_p=0.7,TN,2,"[128, 1, 0, 0]",512,0.0,0.49748743,0.65612555,0.992462311557789,,,,,,,,,,,,0.9798994974874372,0.9798994974874372,0.9371859296482412,0.4652428810720268,0.2215242881072026
wv_3d_linear_noisy,align=0.97_p=0.7,MTL0.2,1,"[128, 1, 0, 0]",512,0.2,0.93718594,0.496,0.9798994974874372,,,,,,,,,,,,0.9447236180904522,0.942211055276382,0.9195979899497488,0.4706867671691792,0.2973199329983249
wv_3d_linear_noisy,align=0.97_p=0.7,MTL0.5,1,"[128, 1, 0, 0]",512,0.5,0.9849246,0.488,0.9949748743718592,,,,,,,,,,,,0.9371859296482412,0.9321608040201004,0.9396984924623116,0.4715242881072026,0.3316582914572864
wv_3d_linear_noisy,align=0.97_p=0.6,MTL0.5,2,"[128, 1, 0, 0]",512,0.5,0.98241204,0.4935,0.9798994974874372,,,,,,,,,,,,0.9045226130653268,0.9020100502512562,0.9522613065326632,0.5586264656616415,0.4233668341708543
wv_3d_linear_noisy,align=0.97_p=0.7,MTL0.8,1,"[128, 1, 0, 0]",512,0.8,0.98241204,0.48,0.9824120603015076,,,,,,,,,,,,0.9095477386934674,0.9095477386934674,0.9095477386934674,0.4949748743718593,0.3488274706867671
wv_3d_linear_noisy,align=0.97_p=0.7,MTL0.5,2,"[128, 1, 0, 0]",512,0.5,0.9849246,0.6619817,0.984924623115578,,,,,,,,,,,,0.957286432160804,0.957286432160804,0.9522613065326632,0.466499162479062,0.2814070351758794
wv_3d_linear_noisy,align=0.97_p=0.7,MTL0.8,2,"[128, 1, 0, 0]",512,0.8,0.9874372,0.6638557,0.9899497487437184,,,,,,,,,,,,0.9346733668341708,0.9346733668341708,0.9371859296482412,0.4979061976549413,0.5561139028475711
wv_3d_linear_noisy,align=0.97_p=0.8,TN,2,"[128, 1, 0, 0]",512,0.0,0.50502515,0.6791418,0.9824120603015076,,,,,,,,,,,,0.907035175879397,0.907035175879397,0.9396984924623116,0.4845058626465661,0.5908710217755444
wv_3d_linear_noisy,align=0.97_p=0.8,MTL0.2,2,"[128, 1, 0, 0]",512,0.2,0.9748744,0.6839094,0.9798994974874372,,,,,,,,,,,,0.9472361809045228,0.9447236180904522,0.9195979899497488,0.460217755443886,0.3965661641541039
wv_3d_linear_noisy,align=0.97_p=0.8,TN,1,"[128, 1, 0, 0]",512,0.0,0.5025126,0.5355,0.9321608040201004,,,,,,,,,,,,0.914572864321608,0.914572864321608,0.914572864321608,0.4974874371859297,0.3890284757118928
wv_3d_linear_noisy,align=0.97_p=0.8,MTL0.5,2,"[128, 1, 0, 0]",512,0.5,0.9748744,0.68033373,0.9824120603015076,,,,,,,,,,,,0.9346733668341708,0.9371859296482412,0.8969849246231156,0.4706867671691792,0.4003350083752093
wv_3d_linear_noisy,align=0.97_p=0.8,MTL0.8,2,"[128, 1, 0, 0]",512,0.8,0.9874372,0.68367106,0.9949748743718592,,,,,,,,,,,,0.9095477386934674,0.9095477386934674,0.9195979899497488,0.4757118927973199,0.5276381909547739
wv_3d_linear_noisy,align=0.97_p=0.8,MTL0.2,1,"[128, 1, 0, 0]",512,0.2,0.9271357,0.5335,0.9723618090452262,,,,,,,,,,,,0.9095477386934674,0.9120603015075376,0.8693467336683417,0.4468174204355108,0.3383584589614741
wv_3d_linear_noisy,align=0.97_p=0.7,TN,2,"[128, 1, 0, 0]",512,0.0,0.49748743,0.5068333,0.9095477386934674,,,,,,,,,,,,0.907035175879397,0.907035175879397,0.8919597989949749,0.4426298157453936,0.3953098827470687
wv_3d_linear_noisy,align=0.97_p=0.8,MTL0.5,1,"[128, 1, 0, 0]",512,0.5,0.9849246,0.5031667,0.9798994974874372,,,,,,,,,,,,0.942211055276382,0.942211055276382,0.914572864321608,0.4807370184254607,0.3350083752093802
wv_3d_linear_noisy,align=0.97_p=0.8,MTL0.8,1,"[128, 1, 0, 0]",512,0.8,0.9798995,0.5075,0.9824120603015076,,,,,,,,,,,,0.9472361809045228,0.9472361809045228,0.8869346733668342,0.4614740368509213,0.2093802345058626
wv_3d_linear_noisy,align=0.97_p=0.7,MTL0.2,2,"[128, 1, 0, 0]",512,0.2,0.8768844,0.5056667,0.9472361809045228,,,,,,,,,,,,0.9195979899497488,0.9170854271356784,0.8542713567839196,0.3484087102177555,0.3999162479061977
wv_3d_linear_noisy,align=0.97_p=0.7,MTL0.5,2,"[128, 1, 0, 0]",512,0.5,0.9849246,0.4885,0.9798994974874372,,,,,,,,,,,,0.9246231155778896,0.9271356783919598,0.8969849246231156,0.4074539363484087,0.2395309882747068
wv_3d_linear_noisy,align=0.97_p=0.7,MTL0.8,2,"[128, 1, 0, 0]",512,0.8,0.9874372,0.4768333,0.9874371859296482,,,,,,,,,,,,0.957286432160804,0.957286432160804,0.9195979899497488,0.5305695142378559,0.27428810720268
wv_3d_linear_noisy,align=0.97_p=0.8,TN,2,"[128, 1, 0, 0]",512,0.0,0.49748743,0.53533334,0.8743718592964824,,,,,,,,,,,,0.8567839195979899,0.8567839195979899,0.8693467336683417,0.461892797319933,0.4510050251256281
wv_3d_linear_noisy,align=0.97_p=0.8,MTL0.5,2,"[128, 1, 0, 0]",512,0.5,0.9849246,0.5155,0.9748743718592964,,,,,,,,,,,,0.957286432160804,0.957286432160804,0.914572864321608,0.493718592964824,0.2303182579564489
wv_3d_linear_noisy,align=0.97_p=0.8,MTL0.2,2,"[128, 1, 0, 0]",512,0.2,0.95477384,0.5245,0.9472361809045228,,,,,,,,,,,,0.8994974874371859,0.8969849246231156,0.8417085427135679,0.4141541038525962,0.301926298157454
wv_3d_linear_noisy,align=0.97_p=0.8,MTL0.8,2,"[128, 1, 0, 0]",512,0.8,0.98241204,0.4905,0.9899497487437185,,,,,,,,,,,,0.9547738693467337,0.957286432160804,0.8869346733668342,0.4870184254606365,0.2169179229480737
